"","time","iraq","barack.obama","afghanistan","new.york","california","gop","george.w.bush","wall.street","john.mccain","supreme.court","iran","china","mitt.romney","republican.party","texas","hillary.clinton","israel","middle.east","florida","tea.party","europe","bill.clinton","medicare","sarah.palin","washington.post","christian","democratic.party","russia","pakistan","ohio","vietnam","british","ronald.reagan","massachusetts","social.security","chicago","arizona","new.york.city","d.c.","reagan","pentagon","virginia","jewish","european","fox.news","world.war.ii","iowa","syria","pennsylvania"
"1409","2010-11-22",8,9,9,15,13,1,0,10,1,1,6,1,2,5,3,1,11,3,1,4,12,6,3,4,5,9,3,5,3,0,9,3,1,4,9,3,0,2,4,2,4,3,3,7,6,3,1,0,3
"1410","2010-11-23",4,6,6,7,4,7,0,6,2,6,1,5,0,2,2,3,6,2,1,8,9,2,2,3,3,1,3,3,2,0,1,5,2,1,2,3,1,0,0,4,2,1,2,4,4,0,1,0,1
"1411","2010-11-24",4,2,4,4,5,7,0,13,2,2,4,4,1,5,1,0,1,0,2,7,3,3,2,4,3,1,1,1,0,1,1,1,3,2,3,2,1,1,0,8,2,1,0,0,3,2,0,0,1
"1412","2010-11-25",3,1,3,5,2,0,0,2,0,2,1,0,0,0,3,1,0,1,1,3,2,0,1,2,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,3,0,1,0,1,0,0,1,0,0
"1413","2010-11-26",1,4,5,1,2,0,0,1,0,1,3,2,0,1,0,1,18,2,0,3,2,0,2,4,1,1,1,4,0,1,4,1,1,0,1,1,1,0,0,1,0,2,2,2,0,0,1,0,1
"1414","2010-11-27",1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0
"1415","2010-11-28",2,0,3,6,1,1,0,3,0,1,1,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,2,3,5,0,3,2,0,0,2,1,0,2,1,0,0,1,1,1,0,1,0,0,0
"1416","2010-11-29",5,5,10,6,4,3,0,3,1,1,6,2,1,0,0,2,10,1,2,5,5,1,3,3,1,2,0,3,4,1,0,0,1,0,2,0,0,1,1,1,6,1,6,2,1,2,3,1,2
"1417","2010-11-30",6,6,4,5,5,7,0,6,3,3,8,2,0,6,1,7,5,2,2,5,1,1,5,5,1,6,3,3,4,0,1,1,0,0,4,0,4,0,2,3,7,4,3,0,1,2,0,0,1
"1418","2010-12-01",7,2,6,14,3,7,0,8,2,1,5,2,0,1,1,7,8,1,4,2,4,4,5,1,3,1,1,3,2,3,0,5,2,1,6,2,1,2,2,5,0,0,1,2,1,1,0,1,0
"1419","2010-12-02",10,3,9,7,4,8,0,8,3,3,7,3,1,2,4,4,4,1,2,5,6,2,5,3,1,4,1,5,0,0,5,1,3,0,6,2,2,0,1,6,5,1,7,5,1,4,1,0,1
"1420","2010-12-03",11,1,7,13,10,6,0,7,0,2,10,5,0,3,0,0,2,2,1,4,7,3,3,1,2,0,0,2,0,0,4,1,2,2,12,2,0,2,1,6,3,3,0,2,2,2,0,0,1
"1421","2010-12-04",0,0,0,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1422","2010-12-05",5,2,2,8,0,2,0,3,1,0,1,0,0,1,1,1,0,0,0,0,0,1,5,0,1,0,3,1,0,0,1,0,2,0,5,2,0,1,2,3,1,0,0,0,1,0,1,0,0
"1423","2010-12-06",8,5,8,9,3,2,0,5,0,1,13,7,0,3,3,2,13,5,0,2,10,0,7,2,0,4,4,6,7,1,3,7,0,2,5,1,2,1,1,2,6,2,1,5,0,3,1,0,0
"1424","2010-12-07",15,8,12,11,9,7,0,7,0,9,11,15,1,4,10,8,3,3,1,9,8,5,1,4,4,1,4,8,5,3,16,2,2,0,6,1,4,0,3,5,10,1,0,2,4,1,1,2,2
"1425","2010-12-08",4,6,7,10,8,5,0,5,2,3,5,1,1,3,10,4,9,2,4,4,1,5,5,1,2,2,4,2,6,1,2,3,0,4,6,2,6,1,2,3,3,3,2,1,0,3,3,0,2
"1426","2010-12-09",3,11,2,6,6,5,0,6,1,5,2,4,0,2,4,2,3,0,3,5,0,2,6,4,2,1,5,1,0,1,1,1,3,0,12,3,0,0,3,4,1,2,1,0,1,1,1,0,2
"1427","2010-12-10",13,6,9,14,5,1,0,8,1,5,7,6,0,4,2,2,2,2,1,2,2,2,2,2,1,7,2,6,5,1,4,7,2,3,4,1,0,1,0,5,4,2,2,0,3,1,0,0,0
"1428","2010-12-11",3,1,3,2,2,3,0,2,2,0,3,1,0,0,1,1,2,1,1,0,1,2,0,0,0,1,1,0,1,1,1,0,0,0,1,2,1,1,1,0,2,0,0,0,0,0,0,0,0
"1429","2010-12-12",1,2,3,3,0,0,0,3,0,2,2,0,1,1,1,1,2,0,0,1,1,0,6,2,2,0,4,0,1,0,1,0,1,0,5,0,0,1,0,2,1,1,0,0,1,0,0,0,0
"1430","2010-12-13",4,7,3,7,8,3,0,6,1,8,2,2,0,4,1,2,1,1,3,2,1,3,3,2,1,1,1,2,3,1,5,2,4,1,12,0,1,1,1,9,1,1,0,0,4,1,1,1,3
"1431","2010-12-14",5,3,8,13,5,3,0,8,0,3,6,2,1,2,4,2,10,5,4,4,9,3,2,4,0,7,2,2,5,2,1,1,3,2,5,2,0,3,2,5,2,4,2,5,2,2,2,2,1
"1432","2010-12-15",7,2,11,11,3,4,0,5,1,4,1,2,0,1,3,3,2,1,2,4,10,2,2,1,4,13,1,5,7,0,7,4,0,3,4,1,1,3,4,3,4,4,2,7,0,1,0,0,2
"1433","2010-12-16",10,8,9,15,5,0,0,6,0,2,8,5,0,2,6,3,8,6,0,2,8,3,3,5,2,3,0,8,5,0,3,3,1,0,7,1,1,2,4,1,2,5,0,6,3,2,2,2,0
"1434","2010-12-17",4,1,5,5,2,3,0,5,1,2,1,2,1,2,1,1,7,1,2,6,4,1,2,2,3,1,2,0,3,0,2,3,0,1,2,2,1,1,3,1,1,2,8,2,3,2,0,0,1
"1435","2010-12-18",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0
"1436","2010-12-19",2,3,1,9,1,2,0,5,4,1,2,0,0,0,1,0,5,1,1,2,4,1,0,2,5,2,3,2,0,2,0,0,3,1,1,0,1,1,3,3,1,0,0,1,3,1,3,0,2
"1437","2010-12-20",8,6,10,13,7,2,0,8,4,3,7,4,1,3,5,1,5,1,4,6,9,2,5,2,3,3,3,9,7,2,5,3,2,1,14,2,4,2,5,4,8,5,1,5,4,8,2,0,0
"1438","2010-12-21",4,3,5,8,6,2,0,8,3,5,2,1,1,2,1,1,6,1,1,8,2,2,1,0,4,4,3,4,3,2,1,2,1,3,4,1,1,1,1,3,1,3,1,0,1,2,1,2,1
"1439","2010-12-22",5,4,7,8,2,3,0,5,4,2,1,1,0,2,1,1,10,1,1,4,4,0,2,2,4,1,5,4,1,1,4,2,2,3,2,0,1,0,2,3,2,6,1,2,1,2,0,0,1
"1440","2010-12-23",4,2,2,9,3,1,0,3,2,4,2,1,0,1,1,1,2,2,0,2,2,1,1,0,3,2,0,3,1,0,1,1,0,0,0,3,4,1,0,3,1,2,1,2,2,1,0,0,0
"1441","2010-12-24",1,4,1,1,0,1,0,1,0,1,0,1,0,1,3,0,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,2,1,0,1,0,0
"1442","2010-12-25",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
"1443","2010-12-26",0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"1444","2010-12-27",1,1,1,1,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
"1445","2010-12-28",1,2,0,1,2,0,0,3,0,1,2,1,1,0,0,0,0,0,0,1,1,1,2,2,1,0,1,1,1,0,0,0,0,0,2,2,0,0,1,0,1,2,1,0,0,0,0,0,1
"1446","2010-12-29",3,1,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,4,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,1,1,3,0,1,1,0,0
"1447","2010-12-30",4,2,1,19,6,2,0,4,2,2,2,1,0,2,3,1,4,1,4,2,0,0,2,2,1,1,1,1,1,3,5,0,3,1,0,0,2,4,0,4,1,1,1,0,2,1,2,0,2
"1448","2010-12-31",2,2,3,6,3,2,0,3,2,6,3,1,0,1,0,1,3,0,0,1,5,0,1,1,0,0,0,1,0,0,2,1,1,0,1,1,1,0,2,1,1,3,2,2,2,1,1,0,1
"1449","2011-01-01",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1450","2011-01-02",0,0,1,0,6,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1451","2011-01-03",4,3,3,5,8,5,0,4,1,0,1,4,1,0,1,3,6,4,0,3,7,0,1,0,1,6,0,3,0,1,0,2,1,1,0,1,0,2,1,3,0,1,3,5,0,2,0,1,0
"1452","2011-01-04",7,4,7,14,3,9,1,10,3,5,2,5,1,8,1,0,2,1,1,11,5,3,9,3,6,2,3,6,6,1,6,1,1,0,19,0,3,2,0,3,4,2,0,1,4,1,4,0,0
"1453","2011-01-05",3,1,6,14,3,5,0,6,1,6,2,2,1,2,1,2,0,1,2,11,0,2,4,3,2,1,2,0,2,1,3,2,1,3,7,2,1,3,3,2,0,2,0,0,1,0,0,0,2
"1454","2011-01-06",5,3,4,9,3,2,0,6,0,0,1,1,0,1,3,0,1,0,2,4,0,1,6,2,0,0,1,0,3,0,1,3,0,1,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0
"1455","2011-01-07",5,5,8,12,2,2,0,10,0,3,0,1,1,2,1,1,0,1,1,9,6,2,6,3,0,1,2,0,1,0,2,1,2,1,3,2,0,1,1,3,0,1,0,4,3,0,0,0,0
"1456","2011-01-08",1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,1
"1457","2011-01-09",1,2,0,13,2,0,0,4,1,1,0,1,0,1,2,0,0,2,3,7,3,1,2,3,3,2,2,1,0,0,0,0,1,1,8,0,23,3,2,2,1,3,3,1,2,0,0,0,0
"1458","2011-01-10",5,3,6,12,3,5,0,2,0,6,0,3,0,4,6,1,3,4,1,9,8,2,0,16,3,1,3,5,8,0,5,1,6,7,0,4,17,4,1,10,2,6,1,5,3,1,1,0,2
"1459","2011-01-11",6,6,5,15,3,6,0,6,1,8,2,3,0,4,6,1,0,1,4,11,3,3,0,8,1,3,1,2,9,0,2,1,3,1,2,4,16,3,2,4,3,5,0,0,2,3,0,0,0
"1460","2011-01-12",3,3,1,10,3,5,0,4,0,1,2,1,0,1,3,0,3,0,2,14,1,2,2,12,2,4,2,1,0,0,1,0,0,0,0,1,14,2,2,0,0,5,3,0,4,1,0,0,0
"1461","2011-01-13",2,2,4,7,4,3,0,1,1,7,2,1,0,4,1,1,1,0,1,10,3,1,1,10,0,5,0,0,2,0,4,0,6,1,3,2,24,0,1,7,2,2,1,2,2,1,1,0,0
"1462","2011-01-14",2,6,7,11,5,3,0,3,2,3,0,1,0,2,0,0,2,1,1,6,6,1,1,5,2,1,2,0,1,0,4,2,2,1,3,0,11,3,3,2,0,1,2,3,3,2,1,0,1
"1463","2011-01-15",0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
"1464","2011-01-16",2,0,3,3,1,0,0,1,0,1,0,2,0,1,0,0,1,0,0,3,0,0,2,2,1,1,2,1,2,0,2,0,1,1,2,1,3,0,0,2,0,0,0,0,1,0,0,0,0
"1465","2011-01-17",10,3,9,10,7,0,0,3,2,6,2,2,1,0,0,3,2,2,1,5,4,1,1,5,3,1,0,2,4,0,13,1,1,1,1,1,11,2,3,1,4,1,1,3,1,5,0,0,1
"1466","2011-01-18",8,4,6,15,5,5,0,8,3,6,4,7,0,2,1,0,4,3,3,7,4,2,2,9,3,4,0,0,3,2,5,1,1,3,2,3,15,1,2,5,1,5,0,2,2,2,1,0,3
"1467","2011-01-19",6,5,5,10,7,5,0,8,1,7,1,10,3,2,3,3,1,0,2,5,2,5,11,4,3,2,2,3,1,1,3,0,0,4,8,4,6,2,2,0,1,4,1,0,0,1,2,0,3
"1468","2011-01-20",5,4,4,16,5,5,0,6,3,10,2,5,0,2,1,2,0,0,1,3,1,2,4,3,5,1,2,0,3,1,3,1,2,1,3,5,7,2,1,3,1,0,2,1,3,2,0,0,3
"1469","2011-01-21",4,2,3,4,5,3,0,6,1,4,2,4,1,0,1,1,4,0,0,5,3,2,2,4,2,4,1,1,0,1,0,6,2,2,2,6,3,1,3,6,1,5,1,2,3,1,0,0,3
"1470","2011-01-22",0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0
"1471","2011-01-23",2,3,1,5,0,0,0,0,0,2,0,3,0,2,0,1,3,1,0,2,2,1,4,1,0,0,3,0,1,0,0,1,1,1,3,1,1,1,0,3,0,0,0,2,1,0,0,0,0
"1472","2011-01-24",3,3,2,3,1,4,0,9,1,2,2,6,1,2,1,0,4,0,0,2,2,1,6,4,2,2,0,0,4,1,0,1,2,1,9,2,4,1,2,7,1,2,1,2,0,3,0,0,2
"1473","2011-01-25",5,15,7,14,12,7,0,11,2,10,3,3,1,2,2,1,7,4,3,8,2,5,6,7,3,3,0,0,2,6,2,0,2,0,12,4,9,2,1,7,5,2,1,1,1,0,4,0,1
"1474","2011-01-26",6,7,1,12,3,6,0,9,3,5,1,10,0,3,1,1,4,3,0,5,7,3,3,1,1,1,1,1,2,0,2,1,0,1,4,1,2,3,2,1,1,0,1,2,0,2,0,0,0
"1475","2011-01-27",4,7,4,7,3,4,0,3,1,7,3,7,1,1,2,0,1,1,0,8,4,2,0,1,0,4,4,1,0,0,2,2,1,0,3,7,2,0,0,2,3,2,0,1,0,2,0,0,1
"1476","2011-01-28",1,2,0,4,8,3,0,1,0,4,0,3,0,1,0,0,4,2,0,6,2,0,1,1,1,1,1,2,0,0,0,0,1,0,4,1,0,0,0,2,0,5,1,0,0,0,0,0,1
"1477","2011-01-29",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"1478","2011-01-30",4,2,2,2,3,1,0,2,0,0,4,2,0,1,0,0,2,7,1,1,2,0,2,0,1,0,0,1,0,0,0,0,1,1,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0
"1479","2011-01-31",11,7,3,8,1,1,0,4,0,3,7,3,2,1,0,5,15,8,3,9,5,4,0,3,1,2,1,1,0,2,1,3,2,1,4,3,6,2,2,6,2,1,3,2,2,2,1,3,2
"1480","2011-02-01",6,6,7,11,11,4,0,3,1,5,7,6,0,1,2,1,14,6,0,6,6,1,3,0,1,9,0,1,2,3,7,7,3,3,2,2,1,2,1,6,4,4,4,3,1,4,2,0,1
"1481","2011-02-02",2,2,3,4,5,1,0,7,0,3,4,2,0,4,1,2,5,7,2,4,1,0,1,3,0,4,0,0,2,0,2,1,2,1,1,1,1,0,0,6,1,2,1,1,1,1,1,0,1
"1482","2011-02-03",2,5,1,9,10,6,0,3,2,0,7,4,2,0,4,2,14,11,3,5,5,1,1,3,3,6,0,3,2,1,3,1,3,1,2,2,5,0,5,6,0,3,1,1,1,2,2,1,5
"1483","2011-02-04",4,0,5,18,3,1,0,7,0,4,6,2,1,3,1,0,8,9,3,5,4,2,3,3,3,3,1,2,3,0,0,1,5,2,4,0,5,1,1,13,2,0,4,0,1,1,0,2,0
"1484","2011-02-05",0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,2,0,3,1,1,0,0,1,0,0,1,4,0,1,2,0,1,0,1,0,0
"1485","2011-02-06",1,3,1,2,5,0,0,3,0,1,0,1,0,0,0,0,1,0,1,0,1,1,2,0,0,1,1,0,0,1,0,0,2,1,4,0,0,0,2,9,0,0,0,0,1,1,0,0,1
"1486","2011-02-07",9,4,7,7,1,1,0,1,1,0,7,2,0,2,1,2,12,8,7,0,4,1,0,0,1,1,1,1,4,0,3,3,2,0,1,0,0,0,0,7,2,2,1,2,1,1,0,2,0
"1487","2011-02-08",5,6,4,6,6,2,0,5,0,1,5,3,0,1,4,0,6,6,0,5,9,0,2,1,1,1,0,1,3,0,3,6,3,0,6,1,0,2,1,12,2,2,0,4,2,3,0,1,0
"1488","2011-02-09",7,6,4,13,3,9,0,9,2,5,6,2,1,1,4,1,10,11,1,9,5,1,0,2,1,2,0,1,1,1,0,4,1,1,0,2,2,0,2,5,2,1,0,3,1,3,1,1,2
"1489","2011-02-10",11,2,6,19,11,3,0,3,1,4,7,2,0,4,2,3,14,10,1,4,4,2,3,0,1,3,1,4,1,1,3,2,1,1,4,7,1,2,2,2,1,5,5,2,1,1,0,1,1
"1490","2011-02-11",9,4,7,7,7,3,0,3,0,3,8,3,0,1,2,3,13,8,2,3,5,0,1,0,0,4,1,2,4,0,0,0,5,2,1,2,0,2,0,16,0,2,0,2,1,0,1,1,1
"1491","2011-02-12",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1492","2011-02-13",3,2,7,2,5,2,0,2,0,3,3,2,0,1,1,0,2,2,3,2,2,0,1,2,1,4,1,0,2,0,1,0,2,0,1,1,1,0,1,3,1,0,0,2,0,1,0,1,0
"1493","2011-02-14",8,3,5,7,3,8,0,8,3,1,6,6,0,2,0,1,9,4,0,9,4,3,9,2,1,0,2,5,1,0,0,1,3,3,12,3,6,1,2,6,5,0,0,4,0,1,1,0,0
"1494","2011-02-15",6,6,4,10,11,2,0,7,1,6,5,4,1,2,4,3,3,4,1,6,1,1,7,0,3,2,2,1,1,1,4,2,4,2,12,3,2,0,1,6,3,5,0,0,1,0,0,1,2
"1495","2011-02-16",0,1,0,6,4,1,0,3,0,2,2,1,1,0,4,1,5,5,1,1,2,1,2,1,1,1,1,0,1,1,4,0,1,1,4,4,0,1,3,3,0,1,3,0,1,0,2,0,0
"1496","2011-02-17",7,3,7,3,3,7,0,6,0,1,10,5,1,1,0,2,15,11,2,9,3,1,5,1,3,4,0,2,2,2,1,3,3,0,6,4,1,0,3,5,5,2,3,2,1,1,1,2,4
"1497","2011-02-18",3,1,4,4,6,5,0,7,0,1,3,0,0,1,4,0,6,2,1,4,2,0,3,1,1,0,0,0,2,6,2,0,3,2,4,2,2,0,0,5,4,1,0,0,0,2,0,1,1
"1498","2011-02-19",1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"1499","2011-02-20",0,1,0,3,0,2,0,1,0,0,1,2,0,1,0,0,0,1,0,2,2,2,2,0,3,1,0,2,0,1,0,0,2,0,1,0,0,0,0,4,0,0,0,1,0,3,0,0,0
"1500","2011-02-21",5,4,4,5,3,6,0,5,0,5,8,2,0,2,2,1,6,6,0,9,6,3,2,1,4,2,4,4,3,2,3,6,1,2,2,0,1,0,4,6,6,0,1,3,2,4,0,0,0
"1501","2011-02-22",7,7,9,5,1,7,0,8,0,5,4,2,0,4,2,1,2,8,1,12,5,1,4,2,1,2,1,0,1,7,1,1,1,2,3,3,3,1,0,4,5,2,1,2,4,3,1,0,1
"1502","2011-02-23",1,2,0,10,5,3,0,3,0,5,2,5,0,1,7,2,3,6,5,4,4,1,3,0,2,1,3,1,0,6,0,0,1,1,1,2,3,0,4,3,0,0,0,2,1,2,0,0,2
"1503","2011-02-24",5,7,5,16,4,3,0,8,1,8,10,4,0,1,3,1,5,9,0,7,10,0,3,2,3,4,1,3,5,4,3,3,3,0,3,7,2,2,2,6,2,1,2,4,2,1,0,1,0
"1504","2011-02-25",2,2,1,10,5,4,0,5,2,5,6,3,0,1,2,0,14,3,1,5,5,3,3,0,4,2,1,0,1,0,0,2,2,1,5,3,1,4,3,5,0,0,6,3,0,0,1,0,1
"1505","2011-02-26",4,1,2,5,5,3,0,1,1,1,3,0,0,2,0,0,0,2,0,4,1,0,1,0,0,1,0,0,2,0,1,1,2,0,3,1,0,0,1,4,1,1,0,1,0,0,0,0,0
"1506","2011-02-27",4,0,1,1,0,2,0,2,0,0,4,1,0,0,0,0,4,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0
"1507","2011-02-28",3,5,2,11,3,6,0,4,2,5,1,5,0,0,2,2,0,4,1,7,4,1,2,3,2,1,0,0,1,3,1,2,5,1,4,1,2,1,3,9,1,1,1,1,2,0,0,0,0
"1508","2011-03-01",5,7,2,10,5,1,0,5,0,6,2,5,0,4,6,1,4,5,4,3,1,1,1,3,1,2,1,1,3,6,1,2,3,2,1,1,2,1,3,7,1,0,2,1,1,1,1,0,1
"1509","2011-03-02",4,1,3,9,9,7,0,3,2,4,0,0,1,3,1,0,0,0,1,9,0,2,2,2,1,2,2,0,2,1,0,2,0,2,1,1,7,2,3,1,2,1,0,0,2,0,1,0,0
"1510","2011-03-03",7,2,5,9,7,10,0,7,2,2,1,3,1,2,8,1,1,6,5,7,6,1,5,1,3,1,4,3,1,3,0,5,1,1,5,0,4,1,2,2,3,4,0,4,3,3,2,1,0
"1511","2011-03-04",5,1,3,11,5,4,0,8,1,3,4,2,1,1,1,1,3,5,2,4,3,0,1,3,4,5,0,0,1,3,2,6,0,0,4,0,4,1,1,0,0,4,1,2,3,1,1,1,2
"1512","2011-03-05",0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0
"1513","2011-03-06",2,0,2,2,0,0,0,4,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,1,0,2,2,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0
"1514","2011-03-07",3,4,3,11,2,3,0,9,2,3,6,5,0,3,1,0,10,7,4,5,1,3,4,0,2,3,0,2,1,6,4,1,1,2,7,0,7,1,2,2,2,0,2,1,2,3,1,0,1
"1515","2011-03-08",12,2,9,11,5,9,0,6,2,3,1,8,1,1,5,2,1,3,3,3,1,0,3,1,0,10,1,2,2,6,2,5,1,1,0,2,3,2,2,2,7,3,0,0,1,5,4,0,1
"1516","2011-03-09",2,3,6,9,6,1,0,3,1,3,0,2,0,1,0,1,0,1,3,3,3,1,4,0,5,3,0,1,1,0,0,2,0,0,9,0,1,0,2,0,2,1,0,1,1,0,0,0,0
"1517","2011-03-10",5,5,4,7,4,9,0,7,3,4,3,1,1,3,1,1,11,6,2,5,5,0,3,3,3,8,1,1,3,1,1,4,2,2,2,0,5,0,2,5,1,2,2,3,2,3,0,0,2
"1518","2011-03-11",0,0,1,10,2,5,0,3,0,3,3,0,0,0,1,1,0,2,1,6,2,1,1,1,1,4,1,0,0,5,0,2,1,0,1,0,3,1,1,4,2,2,0,1,0,2,0,0,1
"1519","2011-03-12",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
"1520","2011-03-13",3,0,2,0,1,2,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1521","2011-03-14",5,3,3,6,1,3,0,3,1,0,2,4,0,1,3,3,6,6,3,2,2,2,0,2,2,0,1,3,1,2,1,2,2,1,0,0,1,2,1,6,5,2,2,1,0,1,0,1,1
"1522","2011-03-15",3,0,6,7,2,4,0,6,2,9,3,6,0,1,2,4,0,3,1,0,3,2,2,1,2,10,2,1,2,4,0,2,3,0,3,0,2,0,0,5,5,0,1,1,1,3,0,0,0
"1523","2011-03-16",11,4,6,7,4,5,0,7,1,5,4,3,0,2,5,0,7,6,4,5,3,1,3,2,5,3,2,1,0,6,2,2,3,1,2,2,2,0,4,8,6,3,1,0,1,3,2,0,3
"1524","2011-03-17",5,2,1,7,5,5,0,6,2,9,6,5,0,0,2,0,0,1,0,1,3,0,4,1,1,1,1,2,2,1,4,2,2,1,2,2,10,0,0,4,0,1,0,1,1,2,1,1,2
"1525","2011-03-18",2,3,1,4,4,1,0,1,1,2,2,2,0,1,4,1,2,3,1,3,4,0,4,1,1,2,0,1,2,4,1,2,0,0,5,1,5,0,1,3,2,2,1,3,1,2,1,0,1
"1526","2011-03-19",0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1527","2011-03-20",1,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1528","2011-03-21",16,1,13,10,4,7,0,2,0,5,8,6,1,0,3,2,3,7,2,3,5,2,6,3,1,2,1,0,6,5,2,2,1,2,2,0,1,0,4,1,1,3,0,2,1,2,1,0,4
"1529","2011-03-22",7,4,4,10,4,2,0,5,1,5,1,2,1,2,2,1,4,6,4,0,4,1,6,0,1,1,0,0,2,4,9,1,1,2,5,1,3,3,3,2,1,1,2,2,1,2,1,0,2
"1530","2011-03-23",7,3,3,10,2,1,0,1,0,4,3,0,0,2,4,0,3,7,0,3,8,0,2,0,1,0,1,0,1,1,0,0,2,0,3,2,1,1,0,3,1,0,1,3,1,1,0,2,1
"1531","2011-03-24",4,2,3,4,2,0,0,6,1,1,2,2,0,2,2,0,4,7,4,3,3,1,5,2,1,1,0,1,0,0,1,2,2,2,3,1,1,0,0,5,0,0,1,1,3,1,0,0,0
"1532","2011-03-25",4,2,3,16,4,2,1,1,0,6,3,3,1,3,3,1,6,2,2,3,2,0,2,1,1,3,0,0,1,7,1,1,1,1,1,3,8,4,2,1,1,2,5,0,1,1,2,0,0
"1533","2011-03-26",2,2,0,3,0,2,0,1,1,2,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,0,2,0,0,3,0,0
"1534","2011-03-27",4,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,2,1,1,1,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0
